"Statistic" "Stat_Cord" "Sig_ID" "Act_ID"
"mean" 0.12179373 8 246
"mean" 0.082344243 8 246
"mean" -0.27004024 8 246
"mean" -0.16372971 8 246
"mean" 0.02647511 8 246
"mean" 0.16019789 8 246
"mean" 0.011127279 8 246
"mean" -0.067350272 8 246
"mean" -0.45616337 8 247
"mean" -0.92479058 8 247
"mean" -0.97146109 8 247
"mean" -0.94752373 8 247
"mean" -0.88505325 8 247
"mean" -0.87181198 8 247
"mean" -0.85307154 8 247
"mean" -0.86023538 8 247
"mean" -0.81679642 8 247
"mean" -0.80120786 8 247
"mean" -0.79867017 8 247
"mean" -0.87211914 8 247
"mean" -0.89624037 8 247
"mean" -0.89216688 8 247
"mean" -0.87799488 8 247
"mean" -0.86153058 8 247
"mean" -0.8453731 8 247
"mean" -0.91255861 8 247
"mean" -0.93375227 8 247
"mean" -0.97760818 8 247
"mean" -0.97050444 8 247
"mean" -0.9490161 8 247
"mean" -0.94649634 8 247
"mean" -0.96455441 8 247
"mean" -0.98351604 8 247
"mean" -0.99168658 8 247
"mean" -0.99371787 8 247
"mean" -0.99446111 8 247
"mean" -0.99497745 8 247
"mean" -0.99291655 8 247
"mean" -0.95883481 8 247
"mean" -0.95664354 8 247
"mean" -0.9450994 8 247
"mean" -0.96097589 8 247
"mean" -0.97511129 8 247
"mean" -0.98168981 8 247
"mean" -0.91968935 8 247
"mean" -0.82298248 8 247
"mean" -0.74652597 8 247
"mean" -0.76693668 8 247
"mean" -0.95802472 8 247
"mean" -0.94909909 8 247
"mean" -0.97005229 8 247
"mean" -0.92242229 8 247
"mean" -0.91163564 8 247
"mean" -0.92472376 8 247
"mean" -0.97024209 8 247
"mean" -0.98357632 8 247
"mean" -0.98861785 8 247
"mean" -0.98903567 8 247
"mean" -0.98642719 8 247
"mean" -0.97059565 8 247
"mean" -0.97196735 8 247
"mean" -0.99193084 8 247
"mean" -0.99469974 8 247
"mean" -0.99481664 8 247
"mean" -0.99359743 8 247
"mean" -0.8083903 8 247
"mean" -0.86326752 8 247
"mean" -0.90483518 8 247
"mean" -0.96980576 8 247
"mean" -0.9874265 8 247
"mean" -0.98446616 8 247
"mean" -0.97713262 8 247
"mean" -0.97038689 8 247
"mean" -0.97023772 8 247
"mean" -0.95571119 8 247
"mean" -0.96111518 8 247
"mean" -0.98022754 8 247
"mean" -0.97020846 8 247
"mean" -0.94856688 8 247
"mean" -0.82959718 8 247
"mean" -0.89172707 8 247
"mean" -0.95561997 8 247
"mean" -0.9863055 8 247
"mean" -0.99540313 8 247
"mean" -0.99447666 8 247
"mean" -0.99465076 8 247
"mean" -0.99702956 8 247
"mean" -0.99670868 8 247
"mean" -0.99407959 8 247
"mean" -0.99104563 8 247
"mean" -0.99264612 8 247
"mean" -0.99115743 8 247
"mean" -0.99247119 8 247
"mean" -0.99509305 8 247
"mean" -0.99547911 8 247
"mean" -0.4925123 8 247
"mean" -0.53571945 8 247
"mean" -0.53983989 8 247
"mean" -0.48551843 8 247
"mean" -0.5090037 8 247
"mean" -0.50297882 8 247
"mean" -0.42546975 8 247
"mean" -0.47398521 8 247
"mean" -0.43740137 8 247
"mean" -0.40629107 8 247
"mean" -0.49240386 8 247
"mean" -0.50047005 8 247
"mean" -0.48494823 8 247
"mean" -0.43108057 8 247
"mean" -0.47901549 8 247
"mean" -0.51190655 8 247
"mean" -0.55980311 8 247
"mean" -0.48669302 8 247
"mean" -0.3906575 8 247
"mean" -0.42455503 8 247
"mean" -0.37454235 8 247
"mean" -0.42645049 8 247
"mean" -0.39525929 8 247
"mean" -0.41221157 8 247
"mean" -0.42384009 8 247
"mean" -0.33517676 8 247
"mean" -0.26916371 8 247
"mean" -0.3793807 8 247
"mean" -0.46465349 8 247
"mean" -0.42987208 8 247
"mean" -0.4422836 8 247
"mean" -0.45525306 8 247
"mean" -0.39414811 8 247
"mean" -0.36692254 8 247
"mean" -0.48519594 8 247
"mean" -0.39015785 8 247
"mean" -0.375814 8 247
"mean" -0.29270759 8 247
"mean" -0.34100814 8 247
"mean" -0.42535905 8 247
"mean" -0.19026308 8 247
"mean" -0.18183992 8 247
"mean" -0.42864524 8 247
"mean" -0.32675267 8 247
"mean" -0.27651401 8 247
"mean" -0.42063379 8 247
"mean" -0.40018662 8 247
"mean" 0.058108608 8 247
"mean" -0.14698024 8 247
"mean" -0.20656651 8 247
"mean" -0.14166157 8 247
"mean" -0.12810106 8 247
"mean" -0.12113083 8 247
"mean" -0.0075654058 8 247
"mean" -0.51611886 8 247
"mean" -0.54436181 8 247
"mean" -0.56985871 8 247
"mean" -0.50252251 8 247
"mean" -0.45129062 8 247
"mean" -0.48105308 8 247
"mean" -0.55070024 8 247
"mean" -0.58996215 8 247
"mean" -0.56683576 8 247
"mean" -0.44224238 8 247
"mean" -0.54118031 8 247
"mean" -0.45074306 8 247
"mean" -0.4122122 8 247
"mean" -0.48810555 8 247
"mean" -0.41290167 8 247
"mean" -0.40345957 8 247
"mean" -0.50790381 8 247
"mean" -0.45071477 8 247
"mean" -0.48288138 8 247
"mean" -0.30146649 8 247
"mean" -0.32231168 8 247
"mean" -0.48087243 8 247
"mean" -0.44649548 8 247
"mean" -0.37122393 8 247
"mean" -0.24601795 8 247
"mean" -0.40074917 8 247
"mean" -0.40157788 8 247
"mean" -0.47241299 8 247
"mean" -0.33492331 8 247
"mean" -0.27262588 8 247
"mean" -0.42528845 8 247
"mean" -0.366116 8 247
"mean" -0.31188559 8 247
"mean" -0.20020528 8 247
"mean" -0.91049225 8 247
"mean" -0.92656905 8 247
"mean" -0.93199481 8 247
"mean" -0.92762043 8 247
"mean" -0.91996516 8 247
"mean" -0.91932048 8 247
"mean" -0.92567136 8 247
"mean" -0.98934028 8 247
"mean" -0.9877108 8 247
"mean" -0.98812232 8 247
"mean" -0.99007493 8 247
"mean" -0.99267404 8 247
"mean" -0.98995708 8 247
"mean" -0.98936661 8 247
"mean" -0.85010945 8 247
"mean" -0.8163193 8 247
"mean" -0.85298297 8 247
"mean" -0.84617684 8 247
"mean" -0.92109982 8 247
"mean" -0.95774583 8 247
"mean" -0.91512114 8 247
"mean" -0.88397637 8 247
"mean" -0.87349836 8 247
"mean" -0.87533208 8 247
"mean" -0.86720343 8 247
"mean" -0.95292956 8 247
"mean" -0.96845075 8 247
"mean" -0.97951082 8 247
"mean" -0.97293596 8 247
"mean" -0.96744144 8 247
"mean" -0.88069832 8 247
"mean" -0.9023229 8 247
"mean" -0.92426645 8 247
"mean" -0.96098918 8 247
"mean" -0.98454005 8 247
"mean" -0.99572182 8 247
"mean" -0.99310922 8 247
"mean" -0.98858793 8 247
"mean" -0.98583608 8 247
"mean" -0.98815215 8 247
"mean" -0.98128042 8 247
"mean" -0.96728142 8 247
"mean" -0.41663721 8 247
"mean" -0.83258739 8 247
"mean" -0.90286836 8 247
"mean" -0.90853592 8 247
"mean" -0.90061922 8 247
"mean" -0.96602657 8 247
"mean" -0.98410138 8 247
"mean" -0.97882989 8 247
"mean" -0.97890085 8 247
"mean" -0.97539637 8 247
"mean" -0.96570799 8 247
"mean" -0.90909456 8 247
"mean" -0.91141065 8 247
"mean" -0.88771259 8 247
"mean" -0.77025848 8 247
"mean" -0.87896897 8 247
"mean" -0.91535302 8 247
"mean" -0.96805176 8 247
"mean" -0.99222183 8 247
"mean" -0.99277727 8 247
"mean" -0.99269087 8 247
"mean" -0.99375482 8 247
"mean" -0.98843187 8 247
"mean" -0.97646882 8 247
"mean" -0.95988378 8 247
"mean" -0.93973439 8 247
"mean" -0.92328866 8 247
"mean" -0.95838592 8 247
"mean" -0.97930596 8 247
"mean" -0.96968934 8 247
"mean" -0.90552372 8 247
"mean" -0.90642841 8 247
"mean" -0.94291611 8 247
"mean" -0.98265707 8 247
"mean" -0.99130548 8 247
"mean" -0.99184644 8 247
"mean" -0.99552756 8 247
"mean" -0.99287304 8 247
"mean" -0.99307054 8 247
"mean" -0.99123201 8 247
"mean" -0.99143583 8 247
"mean" -0.99203509 8 247
"mean" -0.99295831 8 247
"mean" -0.98469724 8 247
"mean" -0.98078798 8 247
"mean" -0.98537245 8 247
"mean" -0.37242869 8 247
"mean" -0.29351202 8 247
"mean" -0.29397972 8 247
"mean" -0.40214173 8 247
"mean" -0.39890083 8 247
"mean" -0.33732337 8 247
"mean" -0.38020628 8 247
"mean" -0.39758715 8 247
"mean" -0.4670259 8 247
"mean" -0.4407343 8 247
"mean" -0.32061426 8 247
"mean" -0.34990775 8 247
"mean" -0.33073506 8 247
"mean" -0.37262573 8 247
"mean" -0.362598 8 247
"mean" -0.43952399 8 247
"mean" -0.39281357 8 247
"mean" -0.35587688 8 247
"mean" -0.34835981 8 247
"mean" -0.38661044 8 247
"mean" -0.39798436 8 247
"mean" -0.35427716 8 247
"mean" -0.33456061 8 247
"mean" -0.40430104 8 247
"mean" -0.43369981 8 247
"mean" -0.47465449 8 247
"mean" -0.48525013 8 247
"mean" -0.40216654 8 247
"mean" -0.47599703 8 247
"mean" -0.29866994 8 247
"mean" -0.34191495 8 247
"mean" -0.4204229 8 247
"mean" -0.38882974 8 247
"mean" -0.34179665 8 247
"mean" -0.4197718 8 247
"mean" -0.52904686 8 247
"mean" -0.39683012 8 247
"mean" -0.34553664 8 247
"mean" -0.25722565 8 247
"mean" -0.36728295 8 247
"mean" -0.43556186 8 247
"mean" -0.33611575 8 247
"mean" -0.24990623 8 247
"mean" -0.30708241 8 247
"mean" -0.29375889 8 247
"mean" -0.22543126 8 247
"mean" -0.25887092 8 247
"mean" -0.18225867 8 247
"mean" -0.16269752 8 247
"mean" -0.2537349 8 247
"mean" -0.2449475 8 247
"mean" -0.18659205 8 247
"mean" -0.27270825 8 247
"mean" -0.55868487 8 247
"mean" -0.50942292 8 247
"mean" -0.50514068 8 247
"mean" -0.47149972 8 247
"mean" -0.44695489 8 247
"mean" -0.34046601 8 247
"mean" -0.29476998 8 247
"mean" -0.4735691 8 247
"mean" -0.47557561 8 247
"mean" -0.45717001 8 247
"mean" -0.37692325 8 247
"mean" -0.3275223 8 247
"mean" -0.32678257 8 247
"mean" -0.39056228 8 247
"mean" -0.37459673 8 247
"mean" -0.36171374 8 247
"mean" -0.49177131 8 247
"mean" -0.40849013 8 247
"mean" -0.4656416 8 247
"mean" -0.44084123 8 247
"mean" -0.34835499 8 247
"mean" -0.4321522 8 247
"mean" -0.51658151 8 247
"mean" -0.4149105 8 247
"mean" -0.52937925 8 247
"mean" -0.49926842 8 248
"mean" -0.7720933 8 248
"mean" -0.8099348 8 248
"mean" -0.78539511 8 248
"mean" -0.81295043 8 248
"mean" -0.89764024 8 248
"mean" -0.95684546 8 248
"mean" -0.96488083 8 248
"mean" -0.95163489 8 248
"mean" -0.85874193 8 248
"mean" -0.83535922 8 248
"mean" -0.89388022 8 248
"mean" -0.95893859 8 248
"mean" -0.96275767 8 248
"mean" -0.98249336 8 248
"mean" -0.80582762 8 248
"mean" -0.88734325 8 248
"mean" -0.9131661 8 248
"mean" -0.91025851 8 248
"mean" -0.92716297 8 248
"mean" -0.87582458 8 248
"mean" -0.87947036 8 248
"mean" -0.98116862 8 248
"mean" -0.98496876 8 248
"mean" -0.9858959 8 248
"mean" -0.98712997 8 248
"mean" -0.98720638 8 248
"mean" -0.98797966 8 248
"mean" -0.80515085 8 248
"mean" -0.82325726 8 248
"mean" -0.88566154 8 248
"mean" -0.96284583 8 248
"mean" -0.97392567 8 248
"mean" -0.97934549 8 248
"mean" -0.93164253 8 248
"mean" -0.90544868 8 248
"mean" -0.9212574 8 248
"mean" -0.97948454 8 248
"mean" -0.90494087 8 248
"mean" -0.73835593 8 248
"mean" -0.8619794 8 248
"mean" -0.93822441 8 248
"mean" -0.93589972 8 248
"mean" -0.92993085 8 248
"mean" -0.88175383 8 248
"mean" -0.8920234 8 248
"mean" -0.96842057 8 248
"mean" -0.96933814 8 248
"mean" -0.97722955 8 248
"mean" -0.98192462 8 248
"mean" -0.87169927 8 248
"mean" -0.84755794 8 248
"mean" -0.84305324 8 248
"mean" -0.92346363 8 248
"mean" -0.91835395 8 248
"mean" -0.9619626 8 248
"mean" -0.98077233 8 248
"mean" -0.99366985 8 248
"mean" -0.99423158 8 248
"mean" -0.99623038 8 248
"mean" -0.99520169 8 248
"mean" -0.9942239 8 248
"mean" -0.99527233 8 248
"mean" -0.99720781 8 248
"mean" -0.94473028 8 248
"mean" -0.8759595 8 248
"mean" -0.87583004 8 248
"mean" -0.9229214 8 248
"mean" -0.96008868 8 248
"mean" -0.98893512 8 248
"mean" -0.9914609 8 248
"mean" -0.98842658 8 248
"mean" -0.98626513 8 248
"mean" -0.98334066 8 248
"mean" -0.98654333 8 248
"mean" -0.99239212 8 248
"mean" -0.98891393 8 248
"mean" -0.98544031 8 248
"mean" -0.97435126 8 248
"mean" -0.24545278 8 248
"mean" -0.23749804 8 248
"mean" -0.17457618 8 248
"mean" -0.08725624 8 248
"mean" -0.10245636 8 248
"mean" -0.12753553 8 248
"mean" -0.3307641 8 248
"mean" -0.26783014 8 248
"mean" -0.27617503 8 248
"mean" -0.24820065 8 248
"mean" -0.15196868 8 248
"mean" -0.068317098 8 248
"mean" -0.20411027 8 248
"mean" -0.28108968 8 248
"mean" -0.35333682 8 248
"mean" -0.23408905 8 248
"mean" -0.16615471 8 248
"mean" -0.21880046 8 248
"mean" -0.25704485 8 248
"mean" -0.23386957 8 248
"mean" -0.30135732 8 248
"mean" -0.22907778 8 248
"mean" -0.29108123 8 248
"mean" -0.30164246 8 248
"mean" -0.25376053 8 248
"mean" -0.23315459 8 248
"mean" -0.23822614 8 248
"mean" -0.2209134 8 248
"mean" -0.3199984 8 248
"mean" -0.25503265 8 248
"mean" 0.081124831 8 248
"mean" -0.00035678447 8 248
"mean" 0.11927844 8 248
"mean" 0.043252034 8 248
"mean" -0.14335066 8 248
"mean" 0.15291862 8 248
"mean" 0.054316872 8 248
"mean" -0.16368802 8 248
"mean" -0.17112778 8 248
"mean" -0.057757883 8 248
"mean" -0.27873061 8 248
"mean" -0.060568312 8 248
"mean" -0.014590749 8 248
"mean" -0.083684789 8 248
"mean" 0.053606736 8 248
"mean" 0.010401159 8 248
"mean" -0.23756637 8 248
"mean" -0.11424248 8 248
"mean" -0.1174258 8 248
"mean" 0.0076780364 8 248
"mean" 0.025058746 8 248
"mean" 0.20161315 8 248
"mean" 0.2355785 8 248
"mean" -0.30799385 8 248
"mean" -0.24510062 8 248
"mean" -0.20658323 8 248
"mean" -0.3177733 8 248
"mean" -0.041799811 8 248
"mean" -0.1189279 8 248
"mean" -0.27207768 8 248
"mean" 0.0084321867 8 248
"mean" -0.093011938 8 248
"mean" -0.2352793 8 248
"mean" -0.32957544 8 248
"mean" 0.011510436 8 248
"mean" -0.095012495 8 248
"mean" 0.0029912948 8 248
"mean" -0.043422707 8 248
"mean" -0.20178831 8 248
"mean" 0.058519726 8 248
"mean" 0.073185686 8 248
"mean" -0.095729947 8 248
"mean" -0.096023655 8 248
"mean" -0.10039992 8 248
"mean" -0.21423894 8 248
"mean" -0.104446 8 248
"mean" -0.052271509 8 248
"mean" -0.081111478 8 248
"mean" -0.12405017 8 248
"mean" -0.17237146 8 248
"mean" -0.73317734 8 248
"mean" -0.86362746 8 248
"mean" -0.89189623 8 248
"mean" -0.91301237 8 248
"mean" -0.9317019 8 248
"mean" -0.93430509 8 248
"mean" -0.94130377 8 248
"mean" -0.95057033 8 248
"mean" -0.95726423 8 248
"mean" -0.98068139 8 248
"mean" -0.9850346 8 248
"mean" -0.99260814 8 248
"mean" -0.99205338 8 248
"mean" -0.99103334 8 248
"mean" -0.78319977 8 248
"mean" -0.85874152 8 248
"mean" -0.8904203 8 248
"mean" -0.93413448 8 248
"mean" -0.88428867 8 248
"mean" -0.87703158 8 248
"mean" -0.95401679 8 248
"mean" -0.98346683 8 248
"mean" -0.97414561 8 248
"mean" -0.90714756 8 248
"mean" -0.899573 8 248
"mean" -0.95367206 8 248
"mean" -0.97212508 8 248
"mean" -0.81623688 8 248
"mean" -0.85852493 8 248
"mean" -0.94904402 8 248
"mean" -0.96318242 8 248
"mean" -0.97387258 8 248
"mean" -0.97461236 8 248
"mean" -0.9804025 8 248
"mean" -0.99087306 8 248
"mean" -0.99280732 8 248
"mean" -0.99155067 8 248
"mean" -0.98878532 8 248
"mean" -0.98772963 8 248
"mean" -0.90590442 8 248
"mean" -0.89100931 8 248
"mean" -0.953066 8 248
"mean" -0.95222852 8 248
"mean" -0.97925104 8 248
"mean" -0.98819669 8 248
"mean" -0.9778787 8 248
"mean" -0.98437875 8 248
"mean" -0.98580076 8 248
"mean" -0.98331139 8 248
"mean" -0.87706198 8 248
"mean" -0.8901968 8 248
"mean" -0.93688577 8 248
"mean" -0.96645372 8 248
"mean" -0.99210442 8 248
"mean" -0.99382586 8 248
"mean" -0.99755697 8 248
"mean" -0.99381033 8 248
"mean" -0.99287296 8 248
"mean" -0.99303295 8 248
"mean" -0.98602806 8 248
"mean" -0.98379065 8 248
"mean" -0.88026486 8 248
"mean" -0.89837199 8 248
"mean" -0.93886769 8 248
"mean" -0.97712681 8 248
"mean" -0.98851012 8 248
"mean" -0.99256909 8 248
"mean" -0.99259786 8 248
"mean" -0.99131049 8 248
"mean" -0.99237008 8 248
"mean" -0.98301099 8 248
"mean" -0.97970008 8 248
"mean" -0.98143232 8 248
"mean" -0.1343577 8 248
"mean" -0.22441752 8 248
"mean" -0.21807985 8 248
"mean" -0.16577585 8 248
"mean" -0.15702546 8 248
"mean" -0.26033968 8 248
"mean" -0.26914321 8 248
"mean" -0.32185395 8 248
"mean" -0.26214947 8 248
"mean" -0.19960058 8 248
"mean" -0.100577 8 248
"mean" -0.16002513 8 248
"mean" -0.23035852 8 248
"mean" -0.064537031 8 248
"mean" -0.11193511 8 248
"mean" 0.088288801 8 248
"mean" -0.1156399 8 248
"mean" -0.14510765 8 248
"mean" -0.16274915 8 248
"mean" -0.26871003 8 248
"mean" -0.19367948 8 248
"mean" -0.34531631 8 248
"mean" -0.28229393 8 248
"mean" -0.26186666 8 248
"mean" -0.25321294 8 248
"mean" -0.20387969 8 248
"mean" -0.094416079 8 248
"mean" -0.12556662 8 248
"mean" 0.061166174 8 248
"mean" 0.046619169 8 248
"mean" 0.20487319 8 248
"mean" 0.10562278 8 248
"mean" -0.21162586 8 248
"mean" -0.10485665 8 248
"mean" -0.062674987 8 248
"mean" -0.20620785 8 248
"mean" -0.025327936 8 248
"mean" 0.081426826 8 248
"mean" -0.069368442 8 248
"mean" -0.057495719 8 248
"mean" -0.18203786 8 248
"mean" 0.083820665 8 248
"mean" -0.0147363 8 248
"mean" 0.12339498 8 248
"mean" 0.15839006 8 248
"mean" 0.05135721 8 248
"mean" -0.14642051 8 248
"mean" -0.21080497 8 248
"mean" -0.29647511 8 248
"mean" -0.3463001 8 248
"mean" -0.15172663 8 248
"mean" 0.053845658 8 248
"mean" -0.16547686 8 248
"mean" -0.04783523 8 248
"mean" -0.20232378 8 248
"mean" -0.25975695 8 248
"mean" -0.2385751 8 248
"mean" -0.16722868 8 248
"mean" -0.18286872 8 248
"mean" -0.083087732 8 248
"mean" -0.14883499 8 248
"mean" -0.18811271 8 248
"mean" -0.21282451 8 248
"mean" -0.30551985 8 248
"mean" -0.19949754 8 248
"mean" -0.16288749 8 248
"mean" -0.10076438 8 248
"mean" -0.14657829 8 248
"mean" -0.096454015 8 248
"mean" -0.080126613 8 248
"mean" -0.7878041 8 249
"mean" -0.94872725 8 249
"mean" -0.97079381 8 249
"mean" -0.97095149 8 249
"mean" -0.97334894 8 249
"mean" -0.98563723 8 249
"mean" -0.98123166 8 249
"mean" -0.97159902 8 249
"mean" -0.97420866 8 249
"mean" -0.9889029 8 249
"mean" -0.99369672 8 249
"mean" -0.9937384 8 249
"mean" -0.95382989 8 249
"mean" -0.88768929 8 249
"mean" -0.89741889 8 249
"mean" -0.96337688 8 249
"mean" -0.96921664 8 249
"mean" -0.9788234 8 249
"mean" -0.92363191 8 249
"mean" -0.90393542 8 249
"mean" -0.88638468 8 249
"mean" -0.90057352 8 249
"mean" -0.93661324 8 249
"mean" -0.97070806 8 249
"mean" -0.97067577 8 249
"mean" -0.96987574 8 249
"mean" -0.97528187 8 249
"mean" -0.96448731 8 249
"mean" -0.94839512 8 249
"mean" -0.9487926 8 249
"mean" -0.83668604 8 249
"mean" -0.95853092 8 249
"mean" -0.95949485 8 249
"mean" -0.96511197 8 249
"mean" -0.97310778 8 249
"mean" -0.97745974 8 249
"mean" -0.9743002 8 249
"mean" -0.97070398 8 249
"mean" -0.96543272 8 249
"mean" -0.96365708 8 249
"mean" -0.97234034 8 249
"mean" -0.97566741 8 249
"mean" -0.98592639 8 249
"mean" -0.98317534 8 249
"mean" -0.90914655 8 249
"mean" -0.79166136 8 249
"mean" -0.861845 8 249
"mean" -0.94841453 8 249
"mean" -0.95934824 8 249
"mean" -0.66779336 8 249
"mean" -0.61212583 8 249
"mean" -0.74505522 8 249
"mean" -0.96092919 8 249
"mean" -0.96946255 8 249
"mean" -0.98230816 8 249
"mean" -0.98539791 8 249
"mean" -0.98607049 8 249
"mean" -0.98251324 8 249
"mean" -0.97756576 8 249
"mean" -0.64224357 8 249
"mean" -0.80847987 8 249
"mean" -0.87419286 8 249
"mean" -0.90127602 8 249
"mean" -0.97228157 8 249
"mean" -0.97366084 8 249
"mean" -0.97243636 8 249
"mean" -0.97969406 8 249
"mean" -0.9614936 8 249
"mean" -0.95273067 8 249
"mean" -0.9715919 8 249
"mean" -0.99063914 8 249
"mean" -0.98348401 8 249
"mean" -0.75149072 8 249
"mean" -0.82350394 8 249
"mean" -0.86894318 8 249
"mean" -0.92927262 8 249
"mean" -0.9659511 8 249
"mean" -0.98242728 8 249
"mean" -0.98437085 8 249
"mean" -0.98681228 8 249
"mean" -0.96362554 8 249
"mean" -0.95250847 8 249
"mean" -0.96760606 8 249
"mean" -0.97428645 8 249
"mean" -0.97060009 8 249
"mean" -0.94130747 8 249
"mean" -0.92773542 8 249
"mean" -0.46093372 8 249
"mean" -0.30973722 8 249
"mean" -0.28136752 8 249
"mean" -0.3157434 8 249
"mean" -0.31346503 8 249
"mean" -0.42090495 8 249
"mean" -0.4588759 8 249
"mean" -0.42189333 8 249
"mean" -0.5350595 8 249
"mean" -0.4211251 8 249
"mean" -0.3794567 8 249
"mean" -0.4158224 8 249
"mean" -0.28482475 8 249
"mean" -0.27917154 8 249
"mean" -0.26984039 8 249
"mean" -0.42143651 8 249
"mean" -0.34241732 8 249
"mean" -0.33322583 8 249
"mean" -0.29315842 8 249
"mean" -0.28229455 8 249
"mean" -0.25140726 8 249
"mean" -0.23738207 8 249
"mean" -0.25743883 8 249
"mean" -0.24986753 8 249
"mean" -0.30622079 8 249
"mean" -0.24724471 8 249
"mean" -0.24289401 8 249
"mean" -0.33512099 8 249
"mean" -0.3516096 8 249
"mean" -0.2074394 8 249
"mean" -0.092876472 8 249
"mean" -0.027256202 8 249
"mean" 0.012346492 8 249
"mean" 0.29197874 8 249
"mean" 0.23978057 8 249
"mean" -0.095565872 8 249
"mean" -0.11380825 8 249
"mean" 0.19102415 8 249
"mean" 0.10133077 8 249
"mean" -0.096188813 8 249
"mean" 0.028730798 8 249
"mean" 0.23625063 8 249
"mean" 0.18539387 8 249
"mean" -0.09101497 8 249
"mean" 0.12603024 8 249
"mean" 0.18655962 8 249
"mean" 0.16019945 8 249
"mean" 0.068268726 8 249
"mean" -0.02920332 8 249
"mean" -0.0020986627 8 249
"mean" 0.085591074 8 249
"mean" -0.017315897 8 249
"mean" -0.036494744 8 249
"mean" -0.34710266 8 249
"mean" -0.21631378 8 249
"mean" -0.22198988 8 249
"mean" -0.29449202 8 249
"mean" -0.18218907 8 249
"mean" -0.1382247 8 249
"mean" -0.22998929 8 249
"mean" -0.20376504 8 249
"mean" -0.015115183 8 249
"mean" -0.14219448 8 249
"mean" -0.091665006 8 249
"mean" 0.019235051 8 249
"mean" -0.0007070761 8 249
"mean" 0.06130781 8 249
"mean" -0.029793509 8 249
"mean" -0.11080908 8 249
"mean" -0.077850961 8 249
"mean" -0.048193038 8 249
"mean" -0.026393954 8 249
"mean" -0.17119074 8 249
"mean" -0.11653283 8 249
"mean" -0.060999578 8 249
"mean" -0.10022009 8 249
"mean" 0.0059493477 8 249
"mean" 0.20851986 8 249
"mean" 0.13064182 8 249
"mean" -0.87182531 8 249
"mean" -0.94349202 8 249
"mean" -0.95359209 8 249
"mean" -0.96006213 8 249
"mean" -0.90964707 8 249
"mean" -0.86278873 8 249
"mean" -0.83597906 8 249
"mean" -0.8681822 8 249
"mean" -0.95721353 8 249
"mean" -0.95157865 8 249
"mean" -0.96893498 8 249
"mean" -0.9771008 8 249
"mean" -0.97931686 8 249
"mean" -0.97752073 8 249
"mean" -0.86971659 8 249
"mean" -0.87862563 8 249
"mean" -0.90399828 8 249
"mean" -0.96848331 8 249
"mean" -0.96609104 8 249
"mean" -0.97176252 8 249
"mean" -0.97746737 8 249
"mean" -0.97747932 8 249
"mean" -0.97803295 8 249
"mean" -0.98738767 8 249
"mean" -0.98377211 8 249
"mean" -0.98048175 8 249
"mean" -0.81377421 8 249
"mean" -0.84661847 8 249
"mean" -0.94935753 8 249
"mean" -0.89587501 8 249
"mean" -0.90622744 8 249
"mean" -0.9606222 8 249
"mean" -0.96558755 8 249
"mean" -0.97365183 8 249
"mean" -0.98033288 8 249
"mean" -0.97232052 8 249
"mean" -0.97933396 8 249
"mean" -0.98545669 8 249
"mean" -0.91151382 8 249
"mean" -0.85105306 8 249
"mean" -0.88213513 8 249
"mean" -0.92730334 8 249
"mean" -0.94948821 8 249
"mean" -0.95402895 8 249
"mean" -0.95285798 8 249
"mean" -0.9670466 8 249
"mean" -0.97046088 8 249
"mean" -0.96867531 8 249
"mean" -0.9580788 8 249
"mean" -0.95969334 8 249
"mean" -0.98516986 8 249
"mean" -0.9795996 8 249
"mean" -0.97834814 8 249
"mean" -0.76059728 8 249
"mean" -0.76155419 8 249
"mean" -0.80490977 8 249
"mean" -0.92575723 8 249
"mean" -0.97783754 8 249
"mean" -0.97940133 8 249
"mean" -0.97371438 8 249
"mean" -0.98623936 8 249
"mean" -0.98264383 8 249
"mean" -0.98015652 8 249
"mean" -0.98559976 8 249
"mean" -0.98022773 8 249
"mean" -0.98786202 8 249
"mean" -0.9464182 8 249
"mean" -0.75390717 8 249
"mean" -0.81929757 8 249
"mean" -0.90158422 8 249
"mean" -0.94317524 8 249
"mean" -0.95414238 8 249
"mean" -0.97612506 8 249
"mean" -0.9810585 8 249
"mean" -0.98467213 8 249
"mean" -0.97743248 8 249
"mean" -0.97729188 8 249
"mean" -0.9857628 8 249
"mean" -0.98720452 8 249
"mean" -0.98534908 8 249
"mean" -0.98645375 8 249
"mean" -0.93926507 8 249
"mean" -0.066083703 8 249
"mean" -0.10712145 8 249
"mean" -0.078276044 8 249
"mean" -0.14818639 8 249
"mean" -0.03040915 8 249
"mean" -0.070863717 8 249
"mean" -0.16396276 8 249
"mean" -0.13007666 8 249
"mean" -0.13777585 8 249
"mean" -0.073962342 8 249
"mean" -0.09153632 8 249
"mean" -0.20477564 8 249
"mean" -0.069778892 8 249
"mean" -0.036619527 8 249
"mean" -0.11583411 8 249
"mean" -0.091601408 8 249
"mean" -0.1412627 8 249
"mean" 0.065747695 8 249
"mean" 0.013818828 8 249
"mean" 0.10006882 8 249
"mean" 0.0062228192 8 249
"mean" 0.045883933 8 249
"mean" -0.0033674123 8 249
"mean" -0.094241215 8 249
"mean" -0.16216709 8 249
"mean" 0.010490134 8 249
"mean" 0.0088915733 8 249
"mean" -0.1170827 8 249
"mean" 0.41444735 8 249
"mean" 0.33165651 8 249
"mean" 0.38000571 8 249
"mean" 0.18415346 8 249
